1297409	02239209
1297495	02239336
1297546	02239422
1297801	02239814
1298618	02241034
1299163	02241901
1299326	02242151
1299332	02242159
1299524	02242457
1300228	02243511
1300847	02244455
1300922	02244581
1301040	02244756
1301098	02244844
1301239	02245051
1301294	02245140
1301337	02245202
1301779	02245895
1303620	02248641
1304117	02249380
1304491	02249958
1304692	02250274
1305249	02251095
1305671	02251832
1305848	02252155
1305906	02252304
1306882	02253792
1307442	02254735
1307687	02255099
1308675	02256525
1308751	02256636
1309270	02257357
1309504	02257692
1311602	02260788
1312155	02261620
1312366	02261918
1312632	02262313
1313214	02263138
1313642	02263797
1313742	02263944
1314157	02264536
1314915	02265654
1316084	02267330
1316151	02267439
1316414	02267855
1316628	02268160
1316876	02268513
1316971	02268654
1317072	02268799
1317271	02269075
1318347	02270691
1318381	02270737
1319249	02271953
1319480	02272311
1320684	02274036
1321801	02275690
1321834	02275745
1322450	02276613
1322676	02276952
1322732	02277032
1322772	02277094
1322850	02277226
1322868	02277259
1322948	02277376
1323319	02277934
1323788	02278682
1324698	02280009
1324867	02280361
1324974	02280517
1328310	02285203
1328433	02285380
1329154	02286370
1329609	02287042
1331188	02289389
1331903	02290439
1332036	02290644
1334561	02294195
1335752	02295853
1335986	02296202
1336112	02296399
1337160	02297797
1337217	02297870
1337860	02298681
1338762	02299916
1338913	02300101
1339881	02301444
1340261	02302085
1340505	02302461
1341194	02303538
1343424	02306994
1343454	02307039
1345597	02310306
1345786	02310567
1346282	02311293
1346811	02312087
1348692	02314982
1348719	02315022
1349249	02315819
1349690	02316578
1349745	02316660
1350778	02318244
1351806	02319798
1351924	02319987
1352041	02320156
1352728	02321143
1353465	02322275
1354030	02323091
1354063	02323138
1354655	02324033
1355968	02325985
1356133	02326228
1356557	02326850
1356720	02327102
1356726	02327111
1357132	02327704
1357264	02327882
1357411	02328105
1358042	02329054
1358775	02330183
1359233	02330866
1359745	02331650
1360358	02332633
1360497	02332822
1360936	02333527
1361268	02334054
1361835	02334912
1362519	02335933
1363510	02337433
1363665	02337679
1364234	02338533
1364820	02339412
1365974	02341198
1366015	02341260
1367104	02342929
1367132	02342964
1367398	02343334
1367490	02343475
1367539	02343539
1367660	02343725
1367946	02344176
1368121	02344439
1368671	02345277
1368723	02345357
1368787	02345461
1368875	02345618
1369558	02346648
1369793	02346993
1370520	02348019
1370588	02348118
1370618	02348165
1370619	02348166
1371339	02349249
1371440	02349400
1371775	02349927
1371983	02350245
1372135	02350483
1372655	02351256
1372890	02351610
1373565	02352605
1374028	02353280
1374144	02353458
1374750	02354388
1374809	02354469
1374920	02354634
1375111	02354912
1375301	02355196
1375601	02355670
1376179	02356571
1376360	02356834
1376776	02357446
1377670	02358784
1378129	02359475
1378926	02360694
1379942	02362225
1381279	02364221
1382075	02365441
1382753	02366481
1382891	02366681
1383248	02367223
1383342	02367376
1383369	02367415
1383605	02367785
1383814	02368094
1383997	02368368
1384027	02368409
1384520	02369175
1384561	02369231
1384585	02369260
1384757	02369510
1385058	02369968
1385127	02370073
1385163	02370133
1385397	02370471
1385432	02370518
1385716	02370936
1385876	02371177
1386062	02371429
1386099	02371478
1386119	02371506
1387092	02373000
1388046	02374449
1388902	02375751
1389021	02375923
1389054	02375976
1389367	02376440
1389848	02377168
1390329	02377921
1390447	02378092
1391221	02379254
1391228	02379262
1391643	02379850
1391698	02379933
1391738	02379985
1391833	02380117
1391917	02380248
1391956	02380298
1392673	02381355
1393146	02382083
1393232	02382225
1393395	02382469
1395884	02386319
1396259	02386893
1396552	02387314
1396785	02387671
1397523	02388807
1397710	02389088
1398984	02391009
1399071	02391152
1399119	02391224
1399684	02392051
1400150	02392781
1400251	02392925
1400306	02393002
1400661	02393521
1401215	02394350
1401293	02394483
1401428	02394683
1401943	02395465
1402120	02395738
1402535	02396351
1403703	02398008
1404245	02398829
1405236	02400396
1405414	02400684
1405781	02401220
1405978	02401502
1407088	02403218
1408092	02404745
1408214	02404939
1408359	02405179
1408435	02405294
1408882	02405979
1410001	02407674
1410657	02408700
1410758	02408848
1411146	02409453
1411608	02410159
1412939	02412135
1412982	02412210
1413768	02413341
1414168	02413956
1414834	02414941
1416006	02416686
1416815	02417937
1417133	02418381
1417211	02418511
1417246	02418565
1417418	02418814
1417589	02419065
